method,N,seed,near_P@30,near_Recall@30,near_P@100,near_Recall@100,strict_Recall@30,strict_Recall@100
Ridge(compact),200,13,0.16666666666666663,0.18518518518518517,0.16000000000000003,0.5925925925925923,0.0,0.4000000000000001
MutCount (0 labels),200,14,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,14,0.03333333333333333,0.03703703703703702,0.04000000000000001,0.14814814814814808,0.0,0.4000000000000001
Ridge(compact),200,14,0.16666666666666663,0.18518518518518517,0.21000000000000002,0.7777777777777779,0.0,1.0
MutCount (0 labels),200,15,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,15,0.13333333333333333,0.14814814814814808,0.08000000000000002,0.29629629629629617,0.0,0.20000000000000004
Ridge(compact),200,15,0.20000000000000004,0.22222222222222224,0.20000000000000004,0.7407407407407407,0.20000000000000004,0.8000000000000002
MutCount (0 labels),200,16,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,16,0.10000000000000002,0.11111111111111112,0.05000000000000001,0.18518518518518517,0.0,0.0
Ridge(compact),200,16,0.16666666666666663,0.18518518518518517,0.18000000000000002,0.6666666666666665,0.0,0.5999999999999999
MutCount (0 labels),200,17,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,17,0.03333333333333333,0.03703703703703702,0.05000000000000001,0.18518518518518517,0.0,0.20000000000000004
Ridge(compact),200,17,0.20000000000000004,0.22222222222222224,0.19,0.7037037037037038,0.0,0.5999999999999999
MutCount (0 labels),200,18,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,18,0.06666666666666667,0.07407407407407404,0.06000000000000001,0.22222222222222224,0.20000000000000004,0.20000000000000004
Ridge(compact),200,18,0.13333333333333333,0.14814814814814808,0.21000000000000002,0.7777777777777779,0.0,0.8000000000000002
MutCount (0 labels),200,19,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,200,19,0.0,0.0,0.04000000000000001,0.14814814814814808,0.0,0.20000000000000004
Ridge(compact),200,19,0.16666666666666663,0.18518518518518517,0.12999999999999998,0.4814814814814814,0.4000000000000001,0.4000000000000001
MutCount (0 labels),500,0,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,0,0.03333333333333333,0.03703703703703702,0.05000000000000001,0.18518518518518517,0.0,0.0
Ridge(compact),500,0,0.10000000000000002,0.11111111111111112,0.21000000000000002,0.7777777777777779,0.0,1.0
MutCount (0 labels),500,1,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,1,0.13333333333333333,0.14814814814814808,0.05000000000000001,0.18518518518518517,0.4000000000000001,0.4000000000000001
Ridge(compact),500,1,0.16666666666666663,0.18518518518518517,0.22000000000000003,0.8148148148148147,0.0,0.8000000000000002
MutCount (0 labels),500,2,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,2,0.03333333333333333,0.03703703703703702,0.04000000000000001,0.14814814814814808,0.0,0.20000000000000004
Ridge(compact),500,2,0.16666666666666663,0.18518518518518517,0.24000000000000005,0.888888888888889,0.0,1.0
MutCount (0 labels),500,3,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,3,0.06666666666666667,0.07407407407407404,0.04000000000000001,0.14814814814814808,0.0,0.20000000000000004
Ridge(compact),500,3,0.16666666666666663,0.18518518518518517,0.20000000000000004,0.7407407407407407,0.0,0.4000000000000001
MutCount (0 labels),500,4,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,4,0.13333333333333333,0.14814814814814808,0.08000000000000002,0.29629629629629617,0.4000000000000001,0.4000000000000001
Ridge(compact),500,4,0.23333333333333334,0.2592592592592593,0.18000000000000002,0.6666666666666665,0.20000000000000004,0.8000000000000002
MutCount (0 labels),500,5,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,5,0.06666666666666667,0.07407407407407404,0.08000000000000002,0.29629629629629617,0.0,0.4000000000000001
Ridge(compact),500,5,0.20000000000000004,0.22222222222222224,0.21000000000000002,0.7777777777777779,0.0,0.5999999999999999
MutCount (0 labels),500,6,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,6,0.06666666666666667,0.07407407407407404,0.04000000000000001,0.14814814814814808,0.20000000000000004,0.20000000000000004
Ridge(compact),500,6,0.16666666666666663,0.18518518518518517,0.19,0.7037037037037038,0.0,0.5999999999999999
MutCount (0 labels),500,7,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,7,0.06666666666666667,0.07407407407407404,0.05000000000000001,0.18518518518518517,0.0,0.20000000000000004
Ridge(compact),500,7,0.26666666666666666,0.29629629629629617,0.22000000000000003,0.8148148148148147,0.0,0.8000000000000002
MutCount (0 labels),500,8,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,8,0.03333333333333333,0.03703703703703702,0.05000000000000001,0.18518518518518517,0.20000000000000004,0.5999999999999999
Ridge(compact),500,8,0.16666666666666663,0.18518518518518517,0.18000000000000002,0.6666666666666665,0.20000000000000004,0.4000000000000001
MutCount (0 labels),500,9,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,9,0.10000000000000002,0.11111111111111112,0.10000000000000002,0.37037037037037035,0.0,0.20000000000000004
Ridge(compact),500,9,0.20000000000000004,0.22222222222222224,0.16999999999999998,0.6296296296296297,0.0,0.4000000000000001
MutCount (0 labels),500,10,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,10,0.10000000000000002,0.11111111111111112,0.10000000000000002,0.37037037037037035,0.20000000000000004,0.4000000000000001
Ridge(compact),500,10,0.23333333333333334,0.2592592592592593,0.18000000000000002,0.6666666666666665,0.0,0.4000000000000001
MutCount (0 labels),500,11,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,11,0.10000000000000002,0.11111111111111112,0.04000000000000001,0.14814814814814808,0.0,0.0
Ridge(compact),500,11,0.16666666666666663,0.18518518518518517,0.18000000000000002,0.6666666666666665,0.20000000000000004,0.5999999999999999
MutCount (0 labels),500,12,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,12,0.06666666666666667,0.07407407407407404,0.08000000000000002,0.29629629629629617,0.20000000000000004,0.20000000000000004
Ridge(compact),500,12,0.20000000000000004,0.22222222222222224,0.20000000000000004,0.7407407407407407,0.0,0.5999999999999999
MutCount (0 labels),500,13,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,13,0.13333333333333333,0.14814814814814808,0.11000000000000001,0.40740740740740733,0.0,0.5999999999999999
Ridge(compact),500,13,0.13333333333333333,0.14814814814814808,0.21000000000000002,0.7777777777777779,0.0,0.8000000000000002
MutCount (0 labels),500,14,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,14,0.03333333333333333,0.03703703703703702,0.04000000000000001,0.14814814814814808,0.0,0.4000000000000001
Ridge(compact),500,14,0.16666666666666663,0.18518518518518517,0.22000000000000003,0.8148148148148147,0.20000000000000004,1.0
MutCount (0 labels),500,15,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,15,0.13333333333333333,0.14814814814814808,0.08000000000000002,0.29629629629629617,0.0,0.20000000000000004
Ridge(compact),500,15,0.23333333333333334,0.2592592592592593,0.22000000000000003,0.8148148148148147,0.0,0.8000000000000002
MutCount (0 labels),500,16,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,16,0.10000000000000002,0.11111111111111112,0.05000000000000001,0.18518518518518517,0.0,0.0
Ridge(compact),500,16,0.16666666666666663,0.18518518518518517,0.20000000000000004,0.7407407407407407,0.0,0.5999999999999999
MutCount (0 labels),500,17,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,17,0.03333333333333333,0.03703703703703702,0.05000000000000001,0.18518518518518517,0.0,0.20000000000000004
Ridge(compact),500,17,0.16666666666666663,0.18518518518518517,0.16999999999999998,0.6296296296296297,0.0,0.5999999999999999
MutCount (0 labels),500,18,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,18,0.06666666666666667,0.07407407407407404,0.06000000000000001,0.22222222222222224,0.20000000000000004,0.20000000000000004
Ridge(compact),500,18,0.16666666666666663,0.18518518518518517,0.20000000000000004,0.7407407407407407,0.0,0.8000000000000002
MutCount (0 labels),500,19,0.24333333333333335,0.2703703703703704,0.09550000000000002,0.35370370370370363,0.4000000000000001,0.4000000000000001
Random,500,19,0.0,0.0,0.04000000000000001,0.14814814814814808,0.0,0.20000000000000004
Ridge(compact),500,19,0.13333333333333333,0.14814814814814808,0.22000000000000003,0.8148148148148147,0.20000000000000004,1.0
